property_id,title,price,bedrooms,bathrooms,area_m2,property_type,status,updated_at,created_at
x0uRes1FZdZExMIblHGH,"Apartamento em Curitiba, no bairro Bairro Alto - Referência: 203 - Mantiqueira",478000.0,2,1,48.64,apartment,active,2025-10-01T21:53:42.858728+00:00,2025-10-01T21:53:42.746418+00:00
wxESklSIVmSyTm63VbcP,"Apartamento em Curitiba, no bairro Portão - Referência: 1402 - Terrasse Magique",1055000.0,3,2,78.87,apartment,active,2025-10-01T21:53:42.666288+00:00,2025-10-01T21:53:42.577771+00:00
wtxOpuYKWcEEPubGfFq7,"Apartamento em Curitiba, no bairro Bacacheri - Referência: 304 - Nest Urban Habitat",780900.0,3,3,86.91,apartment,active,2025-10-01T21:53:42.441503+00:00,2025-10-01T21:53:42.337487+00:00
wpIfXgJ8BFV3N0jox7SS,"Apartamento em Curitiba, no bairro Cidade Industrial - Referência: 405C - Meo Neoville - Fase 1",540962.0,3,3,62.1,apartment,active,2025-10-01T21:53:42.249481+00:00,2025-10-01T21:53:42.105464+00:00
wp2hmrWchvaSst638fWj,"Apartamento em Curitiba, no bairro Novo Mundo - Referência: 206 - Stone Urban Habitat",600900.0,3,3,72.03,apartment,active,2025-10-01T21:53:42.033462+00:00,2025-10-01T21:53:41.921443+00:00
wlwo2z8rfvjARs4E0onF,"Duplex em Curitiba, no bairro Alto da Rua XV - Referência: 404B - Árten",1645887.32,3,3,137.94,apartment,active,2025-10-01T21:53:41.865257+00:00,2025-10-01T21:53:41.736808+00:00
wlGzcM0TCiOBLiCGxeB6,"RESIDÊNCIA EM CONDOMÍNIO em CURITIBA - PR, no bairro Jardim Social - Referência VE-CA0150",985000.0,4,5,207.0,apartment,active,2025-10-01T21:53:41.656832+00:00,2025-10-01T21:53:41.544786+00:00
wkFluNX1Gi0IsjPcoHW9,"Garden em Curitiba, no bairro Água Verde - Referência: 402 - Pulse",1735827.02,3,3,236.72,garden,active,2025-10-01T21:53:41.472646+00:00,2025-10-01T21:53:41.36863+00:00
wfcQQ98YIEchzu97WhsA,"Apartamento em Curitiba, no bairro Champagnat - Referência: 902 - Varanda Barigui - Residencial",2948493.36,3,5,164.15,apartment,active,2025-10-01T21:53:41.272624+00:00,2025-10-01T21:53:41.144454+00:00
wfYByIQ6wkttz03PvMO0,"Garden em Curitiba, no bairro Ecoville - Referência: 104T02 - Landhaus",3386780.0,3,5,321.69,garden,active,2025-10-01T21:53:41.056497+00:00,2025-10-01T21:53:40.943942+00:00
we9K09Q2QJXrRdMDIUUx,"Apartamento em Curitiba, no bairro Alto da Glória - Referência: 604 - Palm 235",2482970.0,3,5,148.42,apartment,active,2025-10-01T21:53:40.879701+00:00,2025-10-01T21:53:40.751684+00:00
wcekA5QNPWn1e5geAx19,"Apartamento em Curitiba, no bairro Campina do Siqueira - Referência: 1901 - Casa Jobim - Breve Lançamento",0.1,3,5,208.24,apartment,active,2025-10-01T21:53:40.655687+00:00,2025-10-01T21:53:40.559662+00:00
wbhpCr35UIxS62aLwRL0,"Apartamento em Curitiba, no bairro Bacacheri - Referência: 603 - Dalí",1156195.13,3,2,94.48,apartment,active,2025-10-01T21:53:40.471656+00:00,2025-10-01T21:53:40.375921+00:00
wYOLBzjP0AYCcLY63rhY,"Cobertura Duplex em Curitiba, no bairro Água Verde - Referência: 802 - Iti Haus",2108850.0,3,3,130.45,penthouse,active,2025-10-01T21:53:40.310103+00:00,2025-10-01T21:53:40.201357+00:00
wYK8lgV8Vd0IJGPHvZu2,Square House Portão,468000.0,1,1,39.05,apartment,active,2025-10-01T21:53:40.129352+00:00,2025-10-01T21:53:40.033337+00:00
wT0jI66OBjG8Nb7ufLfc,"Cobertura Duplex em Curitiba, no bairro Cristo Rei - Referência: 1201 - Terrasse Botanique",1570000.0,3,3,132.33,penthouse,active,2025-10-01T21:53:39.969334+00:00,2025-10-01T21:53:39.865169+00:00
wS4dCtW6czgK9FSXNM50,"Apartamento em Curitiba, no bairro Portão - Referência: 806 - Blentt - Residencial",711703.18,2,2,58.43,apartment,active,2025-10-01T21:53:39.800972+00:00,2025-10-01T21:53:39.696958+00:00
wQF900wLLVZoNo7VOse7,"Apartamento em Curitiba, no bairro Tingui - Referência: 401 - Joy City Habitat",622900.0,3,2,65.32,apartment,active,2025-10-01T21:53:39.60896+00:00,2025-10-01T21:53:39.496941+00:00
wMLP8eIfoz6GNCpKqL8V,"Apartamento em Curitiba, no bairro Mercês - Referência: 301 - Equilíbrio Alta",1259787.92,2,3,86.68,apartment,active,2025-10-01T21:53:39.328923+00:00,2025-10-01T21:53:39.24891+00:00
wGDFW7X742oiX53i2TDy,"Garden em Curitiba, no bairro Batel - Referência: 706 - Qoya Residence Curio Collection by Hilton",2284212.0,2,3,159.85,garden,active,2025-10-01T21:53:39.192815+00:00,2025-10-01T21:53:39.056619+00:00
wFRr41HyucQLBL1fp5z2,"Sala em Curitiba, no bairro Centro - Referência: 520 - MD.7",342620.0,,1,23.62,commercial,active,2025-10-01T21:53:38.984616+00:00,2025-10-01T21:53:38.904603+00:00
w9mpbpQlBX3wBlcIXB3T,"Apartamento em Curitiba, no bairro Campo Comprido - Referência: 106 - Costa Ecoville",747516.0,2,2,61.86,apartment,active,2025-10-01T21:53:38.832626+00:00,2025-10-01T21:53:38.736585+00:00
w7L3vgijdeeSWPwyJrDC,"Apartamento com 3 dormitórios à venda, 116 m² - Mercês - Curitiba/PR",1528000.0,3,,116.95,apartment,active,2025-10-01T21:53:38.672587+00:00,2025-10-01T21:53:38.544565+00:00
w7FT3o9wiXcttwd3U4JV,"Apartamento em Curitiba, no bairro Água Verde - Referência: 304 - Lemme",2520001.03,2,3,134.68,apartment,active,2025-10-01T21:53:38.47256+00:00,2025-10-01T21:53:38.376547+00:00
w6DmmeSifGSnEpUBThUl,"Apartamento 113m² no Condomínio Botânica, Cristo Rei – Andar Alto, Face Norte e Varanda Gourmet",1410000.0,3,3,113.0,apartment,active,2025-10-01T21:53:38.30455+00:00,2025-10-01T21:53:38.16839+00:00
w5P9XttaI7KChl4qYKz5,OÁS,4641260.0,,1,234.09,apartment,active,2025-10-01T21:53:38.087959+00:00,2025-10-01T21:53:37.991937+00:00
vys5u7DUSEb3KntH2sYI,"Apartamento em Curitiba, no bairro Água Verde - Referência: 2105 - Terrasse Infini - Residencial",1200000.0,2,2,79.84,apartment,active,2025-10-01T21:53:37.919931+00:00,2025-10-01T21:53:37.815917+00:00
vxIhCw6ojewCaVtfIUCt,"Apartamento em Curitiba, no bairro Bigorrilho - Referência: 0401 - Casa Milano",2352230.0,2,3,128.0,apartment,active,2025-10-01T21:53:37.75182+00:00,2025-10-01T21:53:37.6158+00:00
vwsxcq0AU7ETkcy6gqJm,"Cobertura Duplex em Curitiba, no bairro Campina do Siqueira - Referência: 801 Torre1 - Hytte",2255939.84,3,4,170.45,penthouse,active,2025-10-01T21:53:37.54364+00:00,2025-10-01T21:53:37.43964+00:00
vqxnDOmLAUb7GEIVbsFY,"Apartamento em Curitiba, no bairro Ahú - Referência: 31 - EZA Living",1801609.0,3,4,130.0,apartment,active,2025-10-01T21:53:37.25561+00:00,2025-10-01T21:53:37.143595+00:00
vofSBWJulBWL3uu0d6TI,"Garden em Curitiba, no bairro Mercês - Referência: 206 - Equilíbrio Alta",2001496.47,3,3,154.52,garden,active,2025-10-01T21:53:37.071488+00:00,2025-10-01T21:53:36.991458+00:00
vnmeUTeqBrejMJl8a4KW,SALA COMERCIAL PARA VENDA NO CENTRO DE CURITIBA Edifício The World RUA MARECHAL DEODORO.857 - 10º ANDAR - Face norte.,235000.0,,1,28.91,commercial,active,2025-10-01T21:53:36.927206+00:00,2025-10-01T21:53:36.799175+00:00
vmSOu01M4sRrG1LtxyLl,"Apartamento em Curitiba, no bairro Portão - Referência: 1902 - Plus Portão",431783.53,2,1,39.72,apartment,active,2025-10-01T21:53:36.735174+00:00,2025-10-01T21:53:36.663054+00:00
vlY59u0FBniHrdzNkUW0,"Garden em Curitiba, no bairro Alto da Glória - Referência: 102 - Camino",1518030.0,2,3,235.95,garden,active,2025-10-01T21:53:36.607052+00:00,2025-10-01T21:53:36.534441+00:00
vcyiTcwcCIn9270HENhN,"Sala com Área Ext. em Curitiba, no bairro Centro - Referência: 414 - MD.7",726890.0,,1,54.17,commercial,active,2025-10-01T21:53:36.470285+00:00,2025-10-01T21:53:36.381961+00:00
vKX8A67sIMDQhZeEJifN,"Garden em Curitiba, no bairro Alto da Rua XV - Referência: B101 - Amaro",1796160.0,3,3,204.56,garden,active,2025-10-01T21:53:36.213946+00:00,2025-10-01T21:53:36.125932+00:00
vGdV884i7b31dKTFsjOo,"Apartamento em Curitiba, no bairro Rebouças - Referência: 111 - Aretha",472500.0,1,1,36.57,apartment,active,2025-10-01T21:53:36.061931+00:00,2025-10-01T21:53:35.93391+00:00
vEWr1LxxokXIUDG6wNhK,"Garden em Curitiba, no bairro Portão - Referência: 206 - Terrasse Magique",969000.0,3,2,124.77,garden,active,2025-10-01T21:53:35.869912+00:00,2025-10-01T21:53:35.797895+00:00
vCQceAgDhFJhFNlZMlMu,"LOJA em CURITIBA - PR, no bairro Centro - Referência LO-LOJ0030",,,1,39.29,commercial,active,2025-10-01T21:53:35.725891+00:00,2025-10-01T21:53:35.621876+00:00
v3uTbxCMEbrng7l34kv4,"Cobertura Duplex em Curitiba, no bairro Santo Inácio - Referência: 23BLC - Terrasse Nature",4380000.0,3,6,312.01,penthouse,active,2025-10-01T21:53:35.557885+00:00,2025-10-01T21:53:35.461858+00:00
v2F2b3tImmuWciVMhwSQ,"Apartamento em Curitiba, no bairro Cristo Rei - Referência: 0507 - Explore Botânico - Residencial",931430.0,2,2,81.22,apartment,active,2025-10-01T21:53:35.40172+00:00,2025-10-01T21:53:35.319588+00:00
uyWVaDqDNFlqZMVQ3wyD,"Garden em Curitiba, no bairro Água Verde - Referência: 505 - Terrasse Infini - Residencial",993000.0,2,2,81.98,garden,active,2025-10-01T21:53:35.258862+00:00,2025-10-01T21:53:35.153575+00:00
uwrOHb0bqtqR15DjcVHq,"Apartamento em Curitiba, no bairro Cabral - Referência: 501 A Aria - Piemonte Alberi",2547710.0,3,5,156.73,apartment,active,2025-10-01T21:53:35.089594+00:00,2025-10-01T21:53:35.00956+00:00
usVtgDz1B3MgMcdbuId4,"Terreno/Lote Residencial em Curitiba, no bairro Pinheirinho - Referência: 56 - New Place Pinheirinho",472424.06,,,202.35,land,active,2025-10-01T21:53:34.945555+00:00,2025-10-01T21:53:34.85666+00:00
usKfMEbgMXjfDRRoQuuZ,"Studio em Curitiba, no bairro Batel - Referência: 302 TORRE B - Lange",649200.0,1,1,25.67,apartment,active,2025-10-01T21:53:34.720435+00:00,2025-10-01T21:53:34.592374+00:00
urk5AJkhP96gmLBjx0Cm,"Venda para investidor, apartamento com 2 quartos sendo 1 suíte, sacada, 1 vaga - Cristo Rei - Curitiba - Pr",445000.0,2,2,52.7,apartment,active,2025-10-01T21:53:34.504367+00:00,2025-10-01T21:53:34.400354+00:00
uqejtmHwGcFAMqrINBM1,"Apartamento em Curitiba, no bairro Batel - Referência: 503 - Manhã",5950329.45,4,6,319.45,apartment,active,2025-10-01T21:53:34.320348+00:00,2025-10-01T21:53:34.224335+00:00
uh6mzJAj0qAxloSvY7Qm,"Apartamento em Curitiba, no bairro Água Verde - Referência: 605 - Terrasse Infini - Residencial",993000.0,2,2,79.84,apartment,active,2025-10-01T21:53:34.135941+00:00,2025-10-01T21:53:34.007924+00:00
ugHVkoDvNwCvbA1t2kM4,"Cobertura Duplex em Curitiba, no bairro Bigorrilho - Referência: 601 - Boutiq",4831580.0,3,5,330.08,penthouse,active,2025-10-01T21:53:33.943921+00:00,2025-10-01T21:53:33.831555+00:00
uc7WZRXfzzkDEEPemSGM,"Studio em Curitiba, no bairro Centro - Referência: 1409 - Atmos",482268.84,1,1,28.53,apartment,active,2025-10-01T21:53:33.767462+00:00,2025-10-01T21:53:33.687473+00:00
uLtR98M4xbxpHgkPcse4,"Garden em Curitiba, no bairro Cajuru - Referência: APT103T2 - Natune",376622.25,1,1,34.8,garden,active,2025-10-01T21:53:33.527437+00:00,2025-10-01T21:53:33.439423+00:00
uKfDWjEONuVWLJwvSRkS,"Garden em Curitiba, no bairro Boa Vista - Referência: 4 - Terrasse Joie",1070000.0,3,2,161.21,garden,active,2025-10-01T21:53:33.335416+00:00,2025-10-01T21:53:33.247402+00:00
uHKwopOu9rNUId7G5GgX,"Apartamento em Curitiba, no bairro Bacacheri - Referência: 103 - Blossom Urban Habitat",605900.0,3,2,71.75,apartment,active,2025-10-01T21:53:33.175139+00:00,2025-10-01T21:53:33.078808+00:00
u2wqEkK9XbkVkfDYwYxr,"Cobertura Duplex em Curitiba, no bairro Boa Vista - Referência: 801 - Hike",1983900.0,3,4,181.68,penthouse,active,2025-10-01T21:53:32.902483+00:00,2025-10-01T21:53:32.806239+00:00
u1GzSst6mZAX01dTqmLg,"Apartamento em Curitiba, no bairro Portão - Referência: 406 - Concept Le Monde",696062.04,2,2,56.09,apartment,active,2025-10-01T21:53:32.742105+00:00,2025-10-01T21:53:32.638088+00:00
twlgrBcqmTQ2xIGDqSXl,"Apartamento em Curitiba, no bairro Cabral - Referência: 84BL2 - Gaia",1974100.0,3,4,155.43,apartment,active,2025-10-01T21:53:32.574088+00:00,2025-10-01T21:53:32.494073+00:00
tvwNHkkKmnTyHqUhvF5o,"Apartamento em Curitiba, no bairro Água Verde - Referência: A34 - Atlân",2205210.0,3,3,114.33,apartment,active,2025-10-01T21:53:32.413927+00:00,2025-10-01T21:53:32.317704+00:00
tqfh8BtxKugl1yll03ZP,"Studio em Curitiba, no bairro Lindóia - Referência: 24 - Sense 1910",174557.0,1,1,19.48,apartment,active,2025-10-01T21:53:32.213694+00:00,2025-10-01T21:53:32.133682+00:00
to59ZDu2SlXMyihLY865,"Garden Térreo à Venda no Wish Bigorrilho | 2 Suítes, 3 Vagas e 231m² de Sofisticação em Curitiba",2825074.14,2,3,115.01,garden,active,2025-10-01T21:53:32.069678+00:00,2025-10-01T21:53:31.941661+00:00
tkROKj3N445IQXgbE9LQ,"Studio em Curitiba, no bairro Campo Comprido - Referência: 108 - Moradas da Mata",438554.28,1,1,30.0,apartment,active,2025-10-01T21:53:31.869695+00:00,2025-10-01T21:53:31.781643+00:00
tjOI4CIK4ycaZsy0TAU8,"Garden em Curitiba, no bairro Portão - Referência: 2009 - Uno Solare",413400.0,1,1,24.85,garden,active,2025-10-01T21:53:31.709639+00:00,2025-10-01T21:53:31.621626+00:00
tiHzPHPxTcq0SeImWXrW,"Garden em Curitiba, no bairro Hugo Lange - Referência: A204 - Falls",2070830.0,3,4,176.38,garden,active,2025-10-01T21:53:31.525659+00:00,2025-10-01T21:53:31.429605+00:00
ti4y5ec48PlGKPHx2ige,"Garden em Curitiba, no bairro Alto da Rua XV - Referência: 101T02 - Nest",1500893.29,3,3,174.37,garden,active,2025-10-01T21:53:31.341423+00:00,2025-10-01T21:53:31.244187+00:00
tca6maU2uwCJIy9qfNFg,"Sala com Área Ext. em Curitiba, no bairro Centro - Referência: 401 - MD.7",361840.0,,1,44.59,commercial,active,2025-10-01T21:53:31.171966+00:00,2025-10-01T21:53:31.099954+00:00
tavpAROZSBqzrG27dEgd,"Apartamento em Curitiba, no bairro Água Verde - Referência: 301TA - Piemonte Poty",3512568.0,3,5,202.23,apartment,active,2025-10-01T21:53:31.027953+00:00,2025-10-01T21:53:30.939955+00:00
tVImIT8rzKnyilhq7aXl,"Apartamento em Curitiba, no bairro Portão - Referência: 103 - Cravo Casa Nativa",712900.0,2,2,66.18,apartment,active,2025-10-01T21:53:30.859782+00:00,2025-10-01T21:53:30.755767+00:00
tQsvfniyLp09kka3yjFD,"Apartamento em Curitiba, no bairro Juvevê - Referência: 103 - Itá Rare Homes",1292737.53,2,3,96.16,apartment,active,2025-10-01T21:53:30.65176+00:00,2025-10-01T21:53:30.563661+00:00
tJH6wT9GMJymEPx3v1Bm,"Apartamento em Curitiba, no bairro Campo Comprido - Referência: 304T2 - Trebbiano Residencial - Fase 1",1231817.06,3,2,87.14,apartment,active,2025-10-01T21:53:30.491478+00:00,2025-10-01T21:53:30.379837+00:00
tEY3OcWT4i6pdyDTNLdD,"Studio em Curitiba, no bairro Alto da Glória - Referência: 312 - Moní",379361.69,1,1,27.52,apartment,active,2025-10-01T21:53:30.313282+00:00,2025-10-01T21:53:30.217269+00:00
tAUZyFPe1cu1m5xdMdvi,Studio para locação de 27m² no Rebouças - Av. Pres Getúlio Vargas - Localização Privilegiada e Cozinha equipada,,1,1,27.0,apartment,active,2025-10-01T21:53:30.145264+00:00,2025-10-01T21:53:30.008867+00:00
t9w9Nmuyv0ZZ9QfCDJwD,"Garden em Curitiba, no bairro Portão - Referência: 104 - Next 360 - Breve Lançamento",399900.0,2,1,103.17,garden,active,2025-10-01T21:53:29.864857+00:00,2025-10-01T21:53:29.760841+00:00
t69PiiizWqgGvubapwjq,"Sala em Curitiba, no bairro Centro - Referência: 1011 - MD.7",480410.0,,1,31.36,commercial,active,2025-10-01T21:53:29.680837+00:00,2025-10-01T21:53:29.600686+00:00
t2xYpwsdrCK9DDME9nu4,"Garden em Curitiba, no bairro Centro Cívico - Referência: 102TB - Réve",3135652.0,3,4,282.1,garden,active,2025-10-01T21:53:29.528697+00:00,2025-10-01T21:53:29.448668+00:00
t08pMug6Ld9bRd0v53or,"Cobertura Duplex em Curitiba, no bairro Campo Comprido - Referência: 507 - Costa Ecoville",1889633.0,3,3,148.1,penthouse,active,2025-10-01T21:53:29.376666+00:00,2025-10-01T21:53:29.296652+00:00
sxJR6oJvM8PnfOrAPPh6,"Apartamento em Curitiba, no bairro Centro - Referência: 604 - Bosco Centrale",1493081.51,3,3,106.43,apartment,active,2025-10-01T21:53:29.240651+00:00,2025-10-01T21:53:29.136635+00:00
subgvAzzaPzRPp0906wO,"Apartamento em Curitiba, no bairro Batel - Referência: 201A - Nizza",3697593.0,3,4,155.8,apartment,active,2025-10-01T21:53:29.048632+00:00,2025-10-01T21:53:28.952492+00:00
su4Q11eCYmOhA8kvoRTY,"Apartamento em Curitiba, no bairro Mercês - Referência: 208 - Zait",480700.0,1,1,32.67,apartment,active,2025-10-01T21:53:28.888485+00:00,2025-10-01T21:53:28.80823+00:00
sfas9reLRSLzhaMrSMMS,"Apartamento em Curitiba, no bairro Bacacheri - Referência: 303 - Dalí",1068223.76,2,2,94.48,apartment,active,2025-10-01T21:53:28.640193+00:00,2025-10-01T21:53:28.552183+00:00
sXY0Qbhu2x5q9VbajUL8,"Casa com 3 dormitórios à venda, 287 m² por R$ 3.690.000 - Santa Felicidade - Curitiba/PR",3790000.0,3,5,287.0,house,active,2025-10-01T21:53:28.488177+00:00,2025-10-01T21:53:28.384166+00:00
sQluPfdH4X8pIgcXXWZa,"Apartamento em Curitiba, no bairro Santa Quitéria - Referência: 104 - Oslo",913594.85,3,3,86.53,apartment,active,2025-10-01T21:53:28.32816+00:00,2025-10-01T21:53:28.240007+00:00
sOQrp5bTOAsRrKa21rHg,"Apartamento em Curitiba, no bairro Campina do Siqueira - Referência: 304 Torre2 - Hytte",1338155.92,3,3,101.47,apartment,active,2025-10-01T21:53:28.039793+00:00,2025-10-01T21:53:27.92777+00:00
sHWqYZOhiBeVmppEWPiY,"Cobertura Duplex em Curitiba, no bairro Água Verde - Referência: 81 - Piazza 685",2941000.0,3,4,145.0,penthouse,active,2025-10-01T21:53:27.847771+00:00,2025-10-01T21:53:27.751532+00:00
sGCal0JbTZD3anhYjBLJ,"Apartamento em Curitiba, no bairro Centro - Referência: 1705 - Aya Amintas - Residencial",507845.32,1,1,33.93,apartment,active,2025-10-01T21:53:27.679537+00:00,2025-10-01T21:53:27.59952+00:00
sBy5EsXL3BIlWcPqk7NG,"Garden em Curitiba, no bairro Ecoville - Referência: 104T01 - Landhaus",3238100.0,3,5,284.26,garden,active,2025-10-01T21:53:27.519396+00:00,2025-10-01T21:53:27.439387+00:00
rr1HpxWcHWZRdkt46Wir,Aura Residencial,1690000.0,3,3,175.41,apartment,active,2025-10-01T21:53:27.255367+00:00,2025-10-01T21:53:27.158309+00:00
rW9ggSLUMfLdHfokZlOb,"Apartamento em Curitiba, no bairro Cabral - Referência: 36BL1 - Gaia",843100.0,2,2,68.23,apartment,active,2025-10-01T21:53:27.07809+00:00,2025-10-01T21:53:26.998066+00:00
rV4kG8pyZZrzWOeDUEYW,"Garden em Curitiba, no bairro Alto da Rua XV - Referência: 114 - Cosmo Hype Living",848900.0,2,1,46.75,garden,active,2025-10-01T21:53:26.942076+00:00,2025-10-01T21:53:26.85405+00:00
rT7BKIfdo8Aj4g0JB3wQ,"Garden em Curitiba, no bairro Juvevê - Referência: 12 - Terrasse Vincennes",2234000.0,3,5,145.57,garden,active,2025-10-01T21:53:26.790046+00:00,2025-10-01T21:53:26.685905+00:00
rRvL39lp82BJlMnl3ObT,Explore Botânico,939640.0,3,2,81.21,apartment,active,2025-10-01T21:53:26.605763+00:00,2025-10-01T21:53:26.501741+00:00
rOi4439LgvYVWiMJEi7h,"Studio em Curitiba, no bairro Água Verde - Referência: 301 - Plural",399000.0,1,1,30.72,apartment,active,2025-10-01T21:53:26.437738+00:00,2025-10-01T21:53:26.349724+00:00
rNWlDmOekUCtI3gEud8h,"Cobertura Duplex em Curitiba, no bairro Ahú - Referência: 805T1 - Paseo Folloni",4113710.0,3,4,232.47,penthouse,active,2025-10-01T21:53:26.277568+00:00,2025-10-01T21:53:26.181553+00:00
rIqHSFtsnUnPFebvqWhD,"Studio em Curitiba, no bairro Mercês - Referência: 205 - Zait",477400.0,1,1,31.62,apartment,active,2025-10-01T21:53:26.109558+00:00,2025-10-01T21:53:25.972033+00:00
rFnSwETGva76BG1eSHBN,"Apartamento em Curitiba, no bairro Hugo Lange - Referência: 503 - Mantra",1483860.0,2,3,92.68,apartment,active,2025-10-01T21:53:25.828022+00:00,2025-10-01T21:53:25.700004+00:00
rElWSjewhNKUmo8uOXI8,"Garden em Curitiba, no bairro Centro Cívico - Referência: 103TB - Réve",2428406.0,3,4,197.03,garden,active,2025-10-01T21:53:25.588011+00:00,2025-10-01T21:53:25.49985+00:00
rC1F06plC9fRNhyNWtF7,"Loft em Curitiba, no bairro Mercês - Referência: 904 - Zait",824200.0,1,2,71.38,apartment,active,2025-10-01T21:53:25.429764+00:00,2025-10-01T21:53:25.344894+00:00
r0wWa6RigDzc8PhEBQf1,"Garden em Curitiba, no bairro Hugo Lange - Referência: 103 - 2025",2461750.0,3,4,256.77,garden,active,2025-10-01T21:53:25.259375+00:00,2025-10-01T21:53:25.146555+00:00
qrV9bt73RvQRXt8SLMPo,"Garden em Curitiba, no bairro Boa Vista - Referência: 102 - Soul Urban Habitat",1255900.0,3,3,172.86,garden,active,2025-10-01T21:53:25.058396+00:00,2025-10-01T21:53:24.935337+00:00
qrSp0SekjQsZmQKoQNUX,"Duplex em Curitiba, no bairro Água Verde - Referência: 1102 - Edifício Carmen",5650000.0,3,5,244.41,apartment,active,2025-10-01T21:53:24.855338+00:00,2025-10-01T21:53:24.751319+00:00
qlXtwgraxwY44oGaBhwd,"Apartamento em Curitiba, no bairro Centro Cívico - Referência: 215TB - Réve",900764.4,2,2,72.58,apartment,active,2025-10-01T21:53:24.687313+00:00,2025-10-01T21:53:24.591303+00:00
qYk1BQixfWR38qUm1MOY,"Sala em Curitiba, no bairro Água Verde - Referência: SS13 - Terrasse Infini - Comercial",436000.0,,1,39.78,commercial,active,2025-10-01T21:53:24.415167+00:00,2025-10-01T21:53:24.319145+00:00
qUZ7mQ4dP5wRIiUFwDV4,"Apartamento em Curitiba, no bairro Vila Izabel - Referência: 61 - Avvio",957000.0,2,2,65.53,apartment,active,2025-10-01T21:53:24.255142+00:00,2025-10-01T21:53:24.158985+00:00
qQBnYddyHPt46JNDZRA0,"Studio em Curitiba, no bairro Capão Raso - Referência: 412 - Give City Habitat",291900.0,1,1,27.96,apartment,active,2025-10-01T21:53:24.078979+00:00,2025-10-01T21:53:23.942608+00:00
qEcj73yhmKyCLii298eW,"Apartamento em Curitiba, no bairro Cabral - Referência: 201 B Sole - Piemonte Alberi",3060374.0,4,6,190.47,apartment,active,2025-10-01T21:53:23.878586+00:00,2025-10-01T21:53:23.798579+00:00
qBnwe41PD11JZkr58MMs,"Cobertura Duplex em Curitiba, no bairro Mossunguê - Referência: 602A - Farfalle",4029800.0,3,4,229.8,penthouse,active,2025-10-01T21:53:23.710468+00:00,2025-10-01T21:53:23.630331+00:00
q9jBvaYiY6SLLf6spgg0,"Cobertura Duplex em Curitiba, no bairro Alto da Glória - Referência: 803 - Palm 235",4535010.0,4,5,281.64,penthouse,active,2025-10-01T21:53:23.549875+00:00,2025-10-01T21:53:23.445378+00:00
q3dytYpNoSMgoursFWkh,"Sala com Área Ext. em Curitiba, no bairro Batel - Referência: 214 - Human Batel",449300.0,,1,34.41,commercial,active,2025-10-01T21:53:23.373373+00:00,2025-10-01T21:53:23.261359+00:00
q1y04BMoDuuIKXmaVHZQ,"Apartamento em Curitiba, no bairro Capão Raso - Referência: 72 - TJM 526",564765.22,2,2,49.58,apartment,active,2025-10-01T21:53:23.19736+00:00,2025-10-01T21:53:23.101243+00:00
